year,month,day,hour,power
2018,1,16,14,1729.62
2018,1,16,15,1677.38
2018,1,16,16,1260.01
2018,1,16,17,917.84
2018,1,16,18,882.1
2018,1,16,19,1114.19
2018,1,16,20,1709.25
2018,1,16,21,1703.8
2018,1,16,22,1744.29
2018,1,16,23,3344.85
2018,1,17,0,3116.54
2018,1,17,1,2208.41
2018,1,17,2,2075.64
2018,1,17,3,1578.81
2018,1,17,4,801.69
2018,1,17,5,627.64
2018,1,17,6,556.17
2018,1,17,7,276.87
2018,1,17,8,510.88
2018,1,17,9,816.38
2018,1,17,10,1008.77
2018,1,17,11,1250.52
2018,1,17,12,1868.8
2018,1,17,13,2020.16
2018,1,17,14,1800.42
2018,1,17,15,2016.77
2018,1,17,16,1242.11
2018,1,17,17,1060.51
2018,1,17,18,857.66
2018,1,17,19,1308.24
2018,1,17,20,2083.72
2018,1,17,21,2299.12
2018,1,17,22,2057.33
2018,1,17,23,2904.9
2018,1,18,0,2941.59
2018,1,18,1,2220.77
2018,1,18,2,2157.4
2018,1,18,3,1508.4
2018,1,18,4,1059
2018,1,18,5,833.47
2018,1,18,6,522.62
2018,1,18,7,295.48
2018,1,18,8,351.4
2018,1,18,9,593.75
2018,1,18,10,1003.36
2018,1,18,11,1519.94
2018,1,18,12,2290.19
2018,1,18,13,2445.98
2018,1,18,14,2158.37
2018,1,18,15,2078.22
2018,1,18,16,1369.93
2018,1,18,17,872.04
2018,1,18,18,900.79
2018,1,18,19,1467.98
2018,1,18,20,1952.15
2018,1,18,21,2102.49
2018,1,18,22,2240.05
2018,1,18,23,3140.15
2018,1,19,0,3046.9
2018,1,19,1,2713.99
2018,1,19,2,2501.79
2018,1,19,3,1658.99
2018,1,19,4,881.16
2018,1,19,5,740.95
2018,1,19,6,419.7
2018,1,19,7,274.01
2018,1,19,8,468.12
2018,1,19,9,956.24
2018,1,19,10,1351.27
2018,1,19,11,1896.82
2018,1,19,12,2841.59
2018,1,19,13,3819.28
2018,1,19,14,4253.46
2018,1,19,15,3504.47
2018,1,19,16,2110.52
2018,1,19,17,1555.76
2018,1,19,18,1383.75
2018,1,19,19,1814.95
2018,1,19,20,2308.1
2018,1,19,21,2282.67
2018,1,19,22,2420.2
2018,1,19,23,3580.67
2018,1,20,0,3978.9
2018,1,20,1,2921.85
2018,1,20,2,2474.33
2018,1,20,3,2105.03
2018,1,20,4,1285.41
2018,1,20,5,585.19
2018,1,20,6,469.36
2018,1,20,7,332.47
2018,1,20,8,218.63
2018,1,20,9,640.71
2018,1,20,10,812.96
2018,1,20,11,755.29
2018,1,20,12,1308.63
2018,1,20,13,1751.69
2018,1,20,14,1535.97
2018,1,20,15,1813.92
2018,1,20,16,1091.59
2018,1,20,17,1003.3
2018,1,20,18,1000.16
2018,1,20,19,1068.21
2018,1,20,20,1485.62
2018,1,20,21,2020.29
2018,1,20,22,1811.94
2018,1,20,23,2690.45
2018,1,21,0,2686.84
2018,1,21,1,2245.26
2018,1,21,2,1970.59
2018,1,21,3,1665.1
2018,1,21,4,1098.04
2018,1,21,5,792.95
2018,1,21,6,466.09
2018,1,21,7,235.45
2018,1,21,8,287.83
2018,1,21,9,393.73
2018,1,21,10,926.92
2018,1,21,11,1044.46
2018,1,21,12,1321.12
2018,1,21,13,1531.35
2018,1,21,14,1611.03
2018,1,21,15,1334.64
2018,1,21,16,1145.35
2018,1,21,17,917.93
2018,1,21,18,1260.37
2018,1,21,19,1488.61
2018,1,21,20,1600.59
2018,1,21,21,1777.02
2018,1,21,22,1782.18
2018,1,21,23,3130.9
2018,1,22,0,2909.97
2018,1,22,1,1808.08
2018,1,22,2,1475.18
2018,1,22,3,1265.01
2018,1,22,4,796.14
2018,1,22,5,359.57
2018,1,22,6,232.85
2018,1,22,7,160.03
2018,1,22,8,332.76
2018,1,22,9,880.95
2018,1,22,10,1237.15
2018,1,22,11,1288.52
2018,1,22,12,1914.74
2018,1,22,13,2594.84
2018,1,22,14,1831.21
2018,1,22,15,1737.47
2018,1,22,16,1386.78
2018,1,22,17,1314.28
2018,1,22,18,1157.25
2018,1,22,19,1667.06
2018,1,22,20,2571.88
2018,1,22,21,2375.11
2018,1,22,22,1960.66
2018,1,22,23,3558.61
2018,1,23,0,3255.14
2018,1,23,1,2607.92
2018,1,23,2,1694.72
2018,1,23,3,1079.36
2018,1,23,4,936.46
2018,1,23,5,465.12
2018,1,23,6,374.92
2018,1,23,7,292.12
2018,1,23,8,410.85
2018,1,23,9,607.57
2018,1,23,10,834.9
2018,1,23,11,1402.04
2018,1,23,12,2212.73
2018,1,23,13,2583.11
2018,1,23,14,2401.41
2018,1,23,15,2146
2018,1,23,16,1553.54
2018,1,23,17,1175.21
2018,1,23,18,879.35
2018,1,23,19,1190.01
2018,1,23,20,1923.25
2018,1,23,21,2184.07
2018,1,23,22,1911.56
2018,1,23,23,3660.78
2018,1,24,0,3586.04
2018,1,24,1,2651.22
2018,1,24,2,2323.93
2018,1,24,3,1947.86
2018,1,24,4,1419.96
2018,1,24,5,1179.55
2018,1,24,6,667.93
2018,1,24,7,340.11
2018,1,24,8,402.14
2018,1,24,9,807.62
2018,1,24,10,1283.21
2018,1,24,11,1547.26
2018,1,24,12,2001.65
2018,1,24,13,2474.53
2018,1,24,14,2494.85
2018,1,24,15,2386.52
2018,1,24,16,1256.14
2018,1,24,17,1174.62
2018,1,24,18,1121.96
2018,1,24,19,1299.06
2018,1,24,20,1985.99
2018,1,24,21,2252.75
2018,1,24,22,2305.03
2018,1,24,23,3391.66
2018,1,25,0,3547.47
2018,1,25,1,2704.67
2018,1,25,2,2356.33
2018,1,25,3,2084.19
2018,1,25,4,1611.44
2018,1,25,5,920.98
2018,1,25,6,555.81
2018,1,25,7,379.91
2018,1,25,8,336.57
2018,1,25,9,736.26
2018,1,25,10,1267.75
2018,1,25,11,1751.51
2018,1,25,12,2522.88
2018,1,25,13,2777.4
2018,1,25,14,2748.31
2018,1,25,15,2594.25
2018,1,25,16,1691.64
2018,1,25,17,1116.73
2018,1,25,18,1258.54
2018,1,25,19,1831.53
2018,1,25,20,2223.78
2018,1,25,21,2729.51
2018,1,25,22,2630.32
2018,1,25,23,3695.02
2018,1,26,0,4276.98
2018,1,26,1,2706.54
2018,1,26,2,1995.89
2018,1,26,3,1565.98
2018,1,26,4,1508.29
2018,1,26,5,1032.24
2018,1,26,6,624.96
2018,1,26,7,439.94
2018,1,26,8,429.53
2018,1,26,9,711.13
2018,1,26,10,1140.23
2018,1,26,11,1750.4
2018,1,26,12,2348.89
2018,1,26,13,2379.02
2018,1,26,14,2215.08
2018,1,26,15,2137.56
2018,1,26,16,1549.01
2018,1,26,17,1143.46
2018,1,26,18,1024.03
2018,1,26,19,1460.03
2018,1,26,20,2028.85
2018,1,26,21,2113.92
2018,1,26,22,2397.9
2018,1,26,23,2832.29
2018,1,27,0,3287.09
2018,1,27,1,2459.76
2018,1,27,2,1959.11
2018,1,27,3,1743.05
2018,1,27,4,1543.66
2018,1,27,5,1190.26
2018,1,27,6,692.81
2018,1,27,7,427.84
2018,1,27,8,344.76
2018,1,27,9,815.16
2018,1,27,10,1053.53
2018,1,27,11,1523.33
2018,1,27,12,1735.05
2018,1,27,13,1880.57
2018,1,27,14,2088.81
2018,1,27,15,2359.79
2018,1,27,16,1633.13
2018,1,27,17,1361.99
2018,1,27,18,1379.35
2018,1,27,19,1446.8
2018,1,27,20,1748.73
2018,1,27,21,1856.72
2018,1,27,22,2101.45
2018,1,27,23,3068.05
2018,1,28,0,3299.16
2018,1,28,1,2839.42
2018,1,28,2,2174.95
2018,1,28,3,1996.15
2018,1,28,4,1441.49
2018,1,28,5,748.04
2018,1,28,6,508.72
2018,1,28,7,494.99
2018,1,28,8,466.42
2018,1,28,9,527.9
2018,1,28,10,965.07
2018,1,28,11,1374.36
2018,1,28,12,1833.8
2018,1,28,13,2070.53
2018,1,28,14,1866.44
2018,1,28,15,1766
2018,1,28,16,1313.87
2018,1,28,17,1386.48
2018,1,28,18,1109.72
2018,1,28,19,1218.09
2018,1,28,20,1635.5
2018,1,28,21,2008.7
2018,1,28,22,2173.83
2018,1,28,23,3212.29
2018,1,29,0,3226.79
2018,1,29,1,2462.78
2018,1,29,2,2269.63
2018,1,29,3,1575.76
2018,1,29,4,967.07
2018,1,29,5,800.45
2018,1,29,6,498.09
2018,1,29,7,390.75
2018,1,29,8,548.78
2018,1,29,9,813.33
