year,month,day,hour,power
2017,12,31,4,831.17
2017,12,31,5,522.08
2017,12,31,6,401.09
2017,12,31,7,261.42
2017,12,31,8,290.38
2017,12,31,9,440.4
2017,12,31,10,660.48
2017,12,31,11,889.14
2017,12,31,12,1231.15
2017,12,31,13,1522.99
2017,12,31,14,1690.4
2017,12,31,15,1661.01
2017,12,31,16,1143.27
2017,12,31,17,891.79
2017,12,31,18,902.31
2017,12,31,19,949.8
2017,12,31,20,829.69
2017,12,31,21,805.98
2017,12,31,22,1060.6
2017,12,31,23,1875.81
